Date,Product,Region,Sales
2019-02-21,Smartwatch,West,437.33
2019-02-22,Smartwatch,Central,411.01
2019-02-23,Accessory,Central,391.44
2019-02-24,Smartwatch,North,420.95
2019-02-25,Tablet,Central,368.75
2019-02-26,Accessory,North,404.03
2019-02-27,Laptop,West,395.96
2019-02-28,Tablet,East,398.07
2019-03-01,Accessory,North,423.78
2019-03-02,Accessory,South,410.77
2019-03-03,Smartphone,East,400.15
2019-03-04,Accessory,West,352.01
2019-03-05,Tablet,East,369.83
2019-03-06,Smartwatch,North,391.2
2019-03-07,Tablet,West,397.02
2019-03-08,Laptop,South,366.84
2019-03-09,Accessory,North,455.77
2019-03-10,Accessory,North,433.77
2019-03-11,Accessory,West,411.28
2019-03-12,Accessory,West,398.38
2019-03-13,Smartphone,East,391.61
2019-03-14,Smartphone,South,373.44
2019-03-15,Smartwatch,East,399.49
2019-03-16,Accessory,East,404.29
2019-03-17,Laptop,North,367.08
2019-03-18,Smartwatch,West,406.75
2019-03-19,Accessory,North,394.76
2019-03-20,Smartphone,South,351.19
2019-03-21,Laptop,East,377.6
2019-03-22,Smartwatch,South,388.98
2019-03-23,Laptop,West,446.7
2019-03-24,Accessory,West,413.6
2019-03-25,Tablet,Central,366.47
2019-03-26,Laptop,South,412.16
2019-03-27,Laptop,North,361.46
2019-03-28,Smartphone,South,427.33
2019-03-29,Accessory,East,388.59
2019-03-30,Laptop,West,398.12
2019-03-31,Accessory,West,433.68
2019-04-01,Smartphone,South,368.42
2019-04-02,Accessory,South,365.72
2019-04-03,Smartphone,South,386.09
2019-04-04,Smartphone,East,426.66
2019-04-05,Smartwatch,East,362.72
2019-04-06,Accessory,North,329.88
2019-04-07,Tablet,South,389.38
2019-04-08,Smartwatch,North,414.41
2019-04-09,Smartphone,Central,430.57
2019-04-10,Tablet,East,388.91
2019-04-11,Laptop,West,390.12
2019-04-12,Laptop,Central,429.15
2019-04-13,Smartwatch,West,353.45
2019-04-14,Tablet,Central,390.35
2019-04-15,Accessory,North,404.68
2019-04-16,Tablet,North,410.99
2019-04-17,Smartwatch,East,386.85
2019-04-18,Accessory,West,400.26
2019-04-19,Accessory,Central,337.0
2019-04-20,Laptop,South,382.53
2019-04-21,Tablet,South,410.1
2019-04-22,Accessory,East,373.96
2019-04-23,Smartwatch,West,399.74
2019-04-24,Laptop,South,409.16
2019-04-25,Accessory,East,389.14
2019-04-26,Tablet,East,401.67
2019-04-27,Laptop,West,373.03
2019-04-28,Tablet,South,391.61
2019-04-29,Tablet,South,411.69
2019-04-30,Tablet,South,400.01
2019-05-01,Laptop,North,381.06
2019-05-02,Accessory,South,400.95
2019-05-03,Smartphone,Central,412.82
2019-05-04,Accessory,North,343.3
2019-05-05,Laptop,North,423.11
2019-05-06,Smartphone,North,385.3
2019-05-07,Smartphone,North,403.91
2019-05-08,Smartphone,East,422.75
2019-05-09,Smartwatch,Central,358.06
2019-05-10,Laptop,West,374.14
2019-05-11,Smartwatch,South,384.18
2019-05-12,Smartphone,North,371.3
2019-05-13,Smartwatch,West,433.76
2019-05-14,Smartwatch,East,368.44
2019-05-15,Laptop,West,375.44
2019-05-16,Tablet,North,393.9
2019-05-17,Smartwatch,Central,358.18
2019-05-18,Smartwatch,West,377.78
2019-05-19,Smartphone,North,395.03
2019-05-20,Smartphone,North,378.19
2019-05-21,Smartphone,South,383.59
2019-05-22,Accessory,South,372.08
2019-05-23,Smartwatch,Central,346.84
2019-05-24,Smartphone,South,392.12
2019-05-25,Laptop,Central,427.32
2019-05-26,Accessory,East,383.27
2019-05-27,Tablet,East,387.79
2019-05-28,Smartwatch,South,398.82
2019-05-29,Smartwatch,East,349.1
2019-05-30,Laptop,West,422.72
2019-05-31,Tablet,West,384.54
2019-06-01,Tablet,West,419.59
2019-06-02,Accessory,East,359.77
2019-06-03,Smartwatch,West,422.84
2019-06-04,Smartphone,Central,396.06
2019-06-05,Laptop,North,389.78
2019-06-06,Laptop,South,381.08
2019-06-07,Laptop,Central,368.29
2019-06-08,Laptop,West,403.78
2019-06-09,Smartphone,North,376.53
2019-06-10,Smartphone,South,323.1
2019-06-11,Accessory,Central,343.59
2019-06-12,Smartwatch,South,366.11
2019-06-13,Smartphone,East,377.75
2019-06-14,Accessory,West,367.81
2019-06-15,Tablet,Central,398.93
2019-06-16,Smartwatch,Central,318.9
2019-06-17,Smartphone,North,370.49
2019-06-18,Tablet,North,320.66
2019-06-19,Accessory,North,384.32
2019-06-20,Smartphone,South,362.17
2019-06-21,Smartphone,West,374.23
2019-06-22,Tablet,South,341.34
2019-06-23,Smartphone,West,394.13
2019-06-24,Laptop,Central,387.38
2019-06-25,Smartphone,South,375.12
2019-06-26,Smartwatch,South,356.49
2019-06-27,Tablet,South,373.42
2019-06-28,Smartwatch,East,340.44
2019-06-29,Accessory,West,378.7
2019-06-30,Smartwatch,West,397.73
2019-07-01,Laptop,South,382.45
2019-07-02,Laptop,East,336.64
2019-07-03,Smartwatch,South,363.1
2019-07-04,Accessory,West,320.93
2019-07-05,Smartphone,Central,366.76
2019-07-06,Laptop,East,362.91
2019-07-07,Smartwatch,East,304.09
2019-07-08,Smartwatch,South,320.98
2019-07-09,Smartwatch,Central,342.15
2019-07-10,Smartphone,West,340.9
2019-07-11,Tablet,North,317.38
2019-07-12,Accessory,West,356.55
2019-07-13,Tablet,West,352.32
2019-07-14,Accessory,Central,340.38
2019-07-15,Accessory,East,325.55
2019-07-16,Smartwatch,West,369.88
2019-07-17,Laptop,East,384.26
2019-07-18,Smartwatch,Central,330.01
2019-07-19,Smartphone,Central,326.02
2019-07-20,Accessory,South,352.84
2019-07-21,Laptop,North,330.84
2019-07-22,Accessory,Central,335.55
2019-07-23,Accessory,Central,356.77
2019-07-24,Smartwatch,East,289.79
2019-07-25,Laptop,Central,369.74
2019-07-26,Laptop,West,337.86
2019-07-27,Accessory,South,325.02
2019-07-28,Laptop,South,332.35
2019-07-29,Laptop,West,332.93
2019-07-30,Smartwatch,Central,289.87
2019-07-31,Tablet,North,369.82
2019-08-01,Smartphone,Central,332.78
2019-08-02,Tablet,South,342.13
2019-08-03,Laptop,North,354.16
2019-08-04,Accessory,East,304.17
2019-08-05,Smartphone,East,340.86
2019-08-06,Smartphone,Central,321.68
2019-08-07,Accessory,Central,348.88
2019-08-08,Smartphone,North,273.89
2019-08-09,Accessory,North,323.96
2019-08-10,Smartphone,Central,310.74
2019-08-11,Tablet,South,336.0
2019-08-12,Smartphone,East,336.34
2019-08-13,Smartwatch,North,306.3
2019-08-14,Accessory,South,305.6
2019-08-15,Smartphone,Central,320.07
2019-08-16,Accessory,West,299.85
2019-08-17,Smartwatch,North,342.76
2019-08-18,Smartphone,West,311.93
2019-08-19,Smartphone,South,247.96
2019-08-20,Smartwatch,East,310.74
2019-08-21,Smartwatch,South,293.63
2019-08-22,Smartwatch,East,278.31
2019-08-23,Accessory,South,287.67
2019-08-24,Smartwatch,North,320.86
2019-08-25,Accessory,North,350.87
2019-08-26,Tablet,West,325.03
2019-08-27,Smartphone,South,301.6
2019-08-28,Smartphone,South,327.73
2019-08-29,Laptop,West,304.44
2019-08-30,Tablet,Central,298.14
2019-08-31,Smartwatch,South,286.26
2019-09-01,Smartwatch,South,270.94
2019-09-02,Tablet,South,304.62
2019-09-03,Smartwatch,Central,317.97
2019-09-04,Laptop,North,311.26
2019-09-05,Accessory,West,302.95
2019-09-06,Smartphone,Central,289.39
2019-09-07,Tablet,East,327.94
2019-09-08,Smartphone,East,279.51
2019-09-09,Accessory,Central,331.57
2019-09-10,Tablet,Central,286.85
2019-09-11,Accessory,North,292.85
2019-09-12,Smartwatch,East,274.76
2019-09-13,Smartwatch,West,298.68
2019-09-14,Smartwatch,South,335.39
2019-09-15,Accessory,South,323.71
2019-09-16,Accessory,North,335.1
2019-09-17,Accessory,North,323.53
2019-09-18,Smartphone,East,282.74
2019-09-19,Accessory,West,301.93
2019-09-20,Smartwatch,West,290.58
2019-09-21,Laptop,Central,343.24
2019-09-22,Accessory,North,279.97
2019-09-23,Laptop,South,332.16
2019-09-24,Smartwatch,South,332.08
2019-09-25,Accessory,East,355.45
2019-09-26,Smartphone,South,299.44
2019-09-27,Smartphone,West,327.47
2019-09-28,Laptop,West,366.71
2019-09-29,Smartphone,North,294.24
2019-09-30,Smartphone,East,271.33
2019-10-01,Smartphone,South,262.75
2019-10-02,Smartwatch,North,327.63
2019-10-03,Smartphone,Central,262.8
2019-10-04,Tablet,Central,300.66
2019-10-05,Accessory,South,321.0
2019-10-06,Smartphone,South,314.82
2019-10-07,Smartphone,South,320.96
2019-10-08,Smartphone,West,316.03
2019-10-09,Tablet,South,342.6
2019-10-10,Smartphone,Central,287.0
2019-10-11,Smartphone,South,294.07
2019-10-12,Accessory,East,291.89
2019-10-13,Tablet,Central,332.18
2019-10-14,Tablet,East,334.17
2019-10-15,Smartphone,Central,323.19
2019-10-16,Tablet,North,341.76
2019-10-17,Laptop,Central,283.0
2019-10-18,Tablet,Central,354.42
2019-10-19,Tablet,East,351.13
2019-10-20,Tablet,East,331.75
2019-10-21,Smartwatch,Central,358.24
2019-10-22,Smartwatch,Central,272.63
2019-10-23,Smartwatch,West,301.3
2019-10-24,Tablet,North,296.4
2019-10-25,Laptop,North,333.21
2019-10-26,Tablet,South,289.32
2019-10-27,Smartphone,Central,334.93
2019-10-28,Laptop,Central,350.68
2019-10-29,Smartwatch,Central,334.24
2019-10-30,Accessory,Central,324.41
2019-10-31,Laptop,North,293.09
2019-11-01,Smartwatch,East,297.1
2019-11-02,Laptop,West,350.0
2019-11-03,Laptop,East,338.76
2019-11-04,Tablet,East,318.82
2019-11-05,Smartphone,North,309.87
2019-11-06,Accessory,West,270.22
2019-11-07,Smartwatch,Central,294.65
2019-11-08,Laptop,North,369.78
2019-11-09,Accessory,North,290.56
2019-11-10,Laptop,West,327.9
2019-11-11,Smartphone,South,348.95
2019-11-12,Accessory,North,293.0
2019-11-13,Smartwatch,East,329.62
2019-11-14,Laptop,East,349.09
2019-11-15,Smartphone,Central,326.6
2019-11-16,Accessory,North,398.65
2019-11-17,Laptop,Central,285.9
2019-11-18,Laptop,North,354.76
2019-11-19,Smartwatch,West,324.66
2019-11-20,Smartphone,North,348.97
2019-11-21,Tablet,South,341.41
2019-11-22,Laptop,East,312.77
2019-11-23,Accessory,West,337.55
2019-11-24,Smartwatch,East,286.11
2019-11-25,Smartwatch,Central,348.38
2019-11-26,Laptop,West,341.51
2019-11-27,Laptop,South,350.78
2019-11-28,Laptop,East,362.04
2019-11-29,Tablet,North,345.55
2019-11-30,Laptop,North,340.85
2019-12-01,Smartphone,North,315.91
2019-12-02,Accessory,West,320.93
2019-12-03,Laptop,South,369.22
2019-12-04,Tablet,South,376.27
2019-12-05,Accessory,South,335.23
2019-12-06,Smartwatch,East,343.16
2019-12-07,Laptop,West,320.23
2019-12-08,Accessory,North,373.0
2019-12-09,Smartwatch,East,361.16
2019-12-10,Tablet,South,393.91
2019-12-11,Smartphone,North,324.27
2019-12-12,Laptop,West,337.64
2019-12-13,Smartphone,Central,353.75
2019-12-14,Tablet,South,364.99
2019-12-15,Accessory,South,344.31
2019-12-16,Accessory,South,328.76
2019-12-17,Tablet,South,373.5
2019-12-18,Tablet,North,370.38
2019-12-19,Laptop,West,330.33
2019-12-20,Smartwatch,East,388.02
2019-12-21,Smartphone,North,384.28
2019-12-22,Smartphone,West,359.28
2019-12-23,Accessory,East,358.82
2019-12-24,Accessory,South,371.58
2019-12-25,Laptop,West,337.09
2019-12-26,Tablet,South,360.29
2019-12-27,Smartphone,West,306.64
2019-12-28,Laptop,Central,383.27
2019-12-29,Accessory,South,323.23
2019-12-30,Accessory,South,400.76
2019-12-31,Smartphone,South,355.83
2020-01-01,Accessory,North,359.92
2020-01-02,Accessory,East,350.43
2020-01-03,Smartwatch,South,359.83
2020-01-04,Tablet,South,403.4
2020-01-05,Accessory,North,306.65
2020-01-06,Smartwatch,North,401.68
2020-01-07,Laptop,Central,379.11
2020-01-08,Accessory,West,341.38
2020-01-09,Laptop,South,345.58
2020-01-10,Accessory,West,415.27
2020-01-11,Smartphone,North,350.62
2020-01-12,Smartwatch,North,346.31
2020-01-13,Smartwatch,Central,404.47
2020-01-14,Smartphone,East,385.39
2020-01-15,Tablet,North,354.36
2020-01-16,Smartwatch,South,384.1
2020-01-17,Laptop,Central,353.92
2020-01-18,Smartwatch,East,407.96
2020-01-19,Tablet,Central,407.84
2020-01-20,Laptop,North,395.47
2020-01-21,Laptop,East,392.06
2020-01-22,Smartphone,West,427.9
2020-01-23,Accessory,East,384.71
2020-01-24,Smartphone,South,356.01
2020-01-25,Accessory,West,397.63
2020-01-26,Smartphone,West,439.38
2020-01-27,Accessory,South,362.68
2020-01-28,Smartwatch,West,379.83
2020-01-29,Laptop,North,400.08
2020-01-30,Accessory,East,389.13
2020-01-31,Smartwatch,East,366.71
2020-02-01,Tablet,South,420.1
2020-02-02,Smartphone,North,450.83
2020-02-03,Tablet,West,398.51
2020-02-04,Smartwatch,East,371.77
2020-02-05,Tablet,East,356.4
2020-02-06,Tablet,East,402.32
2020-02-07,Smartwatch,East,424.2
2020-02-08,Laptop,Central,409.21
2020-02-09,Accessory,South,397.99
2020-02-10,Smartphone,West,384.03
2020-02-11,Accessory,West,372.16
2020-02-12,Smartphone,South,421.02
2020-02-13,Accessory,North,423.68
2020-02-14,Tablet,South,362.86
2020-02-15,Laptop,East,441.91
2020-02-16,Tablet,East,417.16
2020-02-17,Laptop,South,438.44
2020-02-18,Smartwatch,South,370.53
2020-02-19,Smartphone,West,370.55
2020-02-20,Smartphone,West,401.58
2020-02-21,Smartwatch,Central,418.47
2020-02-22,Accessory,Central,451.39
2020-02-23,Smartwatch,East,424.7
2020-02-24,Smartwatch,Central,401.54
2020-02-25,Laptop,Central,382.5
2020-02-26,Smartwatch,North,439.44
2020-02-27,Smartphone,South,385.09
2020-02-28,Tablet,West,450.43
2020-02-29,Laptop,Central,403.11
2020-03-01,Laptop,West,450.47
2020-03-02,Accessory,Central,428.15
2020-03-03,Tablet,Central,408.21
2020-03-04,Laptop,East,399.1
2020-03-05,Smartwatch,North,403.99
2020-03-06,Laptop,South,423.64
2020-03-07,Laptop,South,415.27
2020-03-08,Laptop,East,398.89
2020-03-09,Accessory,East,409.97
2020-03-10,Laptop,South,416.44
2020-03-11,Laptop,South,361.61
2020-03-12,Accessory,North,426.62
2020-03-13,Tablet,Central,391.0
2020-03-14,Smartphone,North,386.97
2020-03-15,Accessory,South,373.91
2020-03-16,Accessory,Central,371.53
2020-03-17,Laptop,South,382.76
2020-03-18,Laptop,North,399.17
2020-03-19,Smartphone,North,465.96
2020-03-20,Laptop,North,404.21
2020-03-21,Smartwatch,Central,422.01
2020-03-22,Laptop,West,427.77
2020-03-23,Laptop,West,421.22
2020-03-24,Smartwatch,South,416.17
2020-03-25,Smartphone,Central,388.37
2020-03-26,Smartwatch,East,454.66
2020-03-27,Accessory,West,463.69
2020-03-28,Smartwatch,Central,376.55
2020-03-29,Tablet,Central,393.11
2020-03-30,Accessory,West,411.79
2020-03-31,Laptop,Central,394.74
2020-04-01,Accessory,Central,431.55
2020-04-02,Smartphone,West,400.72
2020-04-03,Smartphone,North,473.07
2020-04-04,Smartwatch,South,448.71
2020-04-05,Accessory,East,424.25
2020-04-06,Laptop,South,444.59
2020-04-07,Smartphone,North,446.52
2020-04-08,Laptop,North,404.71
2020-04-09,Tablet,Central,398.34
2020-04-10,Smartphone,South,420.61
2020-04-11,Smartwatch,North,440.1
2020-04-12,Tablet,South,421.92
2020-04-13,Accessory,North,378.89
2020-04-14,Laptop,East,398.1
2020-04-15,Smartphone,North,416.16
2020-04-16,Tablet,South,415.95
2020-04-17,Tablet,Central,466.97
2020-04-18,Smartphone,South,382.8
2020-04-19,Accessory,West,429.88
2020-04-20,Accessory,South,454.24
2020-04-21,Smartwatch,East,473.55
2020-04-22,Accessory,East,406.4
2020-04-23,Smartwatch,East,428.53
2020-04-24,Tablet,North,430.2
2020-04-25,Smartphone,East,420.55
2020-04-26,Accessory,South,412.88
2020-04-27,Smartwatch,Central,425.92
2020-04-28,Tablet,East,351.38
2020-04-29,Accessory,South,431.39
2020-04-30,Laptop,North,417.12
2020-05-01,Tablet,North,408.03
2020-05-02,Accessory,Central,464.38
2020-05-03,Tablet,Central,395.93
2020-05-04,Smartphone,South,402.31
2020-05-05,Smartphone,Central,461.75
2020-05-06,Smartphone,Central,390.72
2020-05-07,Laptop,North,397.32
2020-05-08,Smartphone,South,406.93
2020-05-09,Laptop,Central,431.15
2020-05-10,Smartphone,South,414.84
2020-05-11,Tablet,East,376.83
2020-05-12,Accessory,North,395.33
2020-05-13,Accessory,North,392.93
2020-05-14,Smartphone,North,405.65
2020-05-15,Accessory,West,417.69
2020-05-16,Smartphone,South,416.94
2020-05-17,Smartphone,East,361.52
2020-05-18,Smartwatch,Central,431.95
2020-05-19,Smartwatch,East,411.08
2020-05-20,Smartwatch,South,438.78
2020-05-21,Laptop,North,414.67
2020-05-22,Smartwatch,West,430.49
2020-05-23,Smartphone,South,413.99
2020-05-24,Tablet,South,435.36
2020-05-25,Smartwatch,Central,414.12
2020-05-26,Smartwatch,East,397.96
2020-05-27,Tablet,East,456.56
2020-05-28,Smartphone,Central,421.31
2020-05-29,Laptop,West,412.75
2020-05-30,Smartwatch,North,365.82
2020-05-31,Tablet,North,364.83
2020-06-01,Smartphone,West,403.66
2020-06-02,Accessory,Central,399.28
2020-06-03,Laptop,South,379.57
2020-06-04,Tablet,East,397.73
2020-06-05,Tablet,South,433.2
2020-06-06,Tablet,East,410.14
2020-06-07,Smartwatch,South,363.49
2020-06-08,Accessory,Central,388.48
2020-06-09,Laptop,Central,370.4
2020-06-10,Smartphone,West,380.08
2020-06-11,Smartphone,South,378.67
2020-06-12,Accessory,South,376.31
2020-06-13,Tablet,West,356.1
2020-06-14,Tablet,West,383.51
2020-06-15,Tablet,Central,371.91
2020-06-16,Tablet,Central,311.91
2020-06-17,Tablet,South,435.69
2020-06-18,Accessory,Central,410.79
2020-06-19,Smartwatch,Central,373.37
2020-06-20,Laptop,South,382.46
2020-06-21,Tablet,West,351.9
2020-06-22,Smartwatch,South,422.78
2020-06-23,Smartphone,North,427.02
2020-06-24,Accessory,South,382.7
2020-06-25,Smartwatch,North,403.57
2020-06-26,Tablet,South,381.56
2020-06-27,Tablet,North,342.95
2020-06-28,Tablet,North,365.26
2020-06-29,Smartwatch,South,378.05
2020-06-30,Tablet,Central,362.57
2020-07-01,Smartwatch,East,367.66
2020-07-02,Tablet,Central,370.03
2020-07-03,Smartphone,North,369.49
2020-07-04,Smartphone,South,372.01
2020-07-05,Laptop,South,343.38
2020-07-06,Tablet,South,351.16
2020-07-07,Tablet,South,336.16
2020-07-08,Smartwatch,East,391.92
2020-07-09,Smartwatch,West,314.03
2020-07-10,Tablet,North,394.71
2020-07-11,Laptop,East,399.73
2020-07-12,Tablet,Central,356.72
2020-07-13,Smartwatch,West,298.41
2020-07-14,Tablet,West,353.66
2020-07-15,Smartwatch,South,360.31
2020-07-16,Tablet,East,335.86
2020-07-17,Accessory,Central,347.47
2020-07-18,Smartwatch,South,397.83
2020-07-19,Laptop,South,375.43
2020-07-20,Accessory,North,334.93
2020-07-21,Tablet,West,317.34
2020-07-22,Smartwatch,Central,348.35
2020-07-23,Accessory,West,350.44
2020-07-24,Laptop,East,367.44
2020-07-25,Smartwatch,North,340.91
2020-07-26,Accessory,South,366.35
2020-07-27,Accessory,North,401.21
2020-07-28,Accessory,South,372.5
2020-07-29,Smartphone,North,350.2
2020-07-30,Tablet,South,346.12
2020-07-31,Smartwatch,West,341.08
2020-08-01,Smartwatch,West,378.82
2020-08-02,Smartwatch,West,332.94
2020-08-03,Accessory,West,349.08
2020-08-04,Tablet,North,348.56
2020-08-05,Laptop,South,334.07
2020-08-06,Smartwatch,West,311.65
2020-08-07,Tablet,North,353.4
2020-08-08,Tablet,South,343.16
2020-08-09,Smartphone,North,356.57
2020-08-10,Smartwatch,West,330.11
2020-08-11,Accessory,East,373.36
2020-08-12,Tablet,North,320.33
2020-08-13,Tablet,West,384.46
2020-08-14,Laptop,Central,297.39
2020-08-15,Smartphone,South,351.39
2020-08-16,Tablet,West,351.85
2020-08-17,Tablet,Central,319.53
2020-08-18,Accessory,North,349.49
2020-08-19,Accessory,North,370.34
2020-08-20,Laptop,Central,282.42
2020-08-21,Laptop,Central,349.91
2020-08-22,Laptop,South,274.52
2020-08-23,Accessory,North,312.23
2020-08-24,Accessory,Central,376.64
2020-08-25,Smartphone,East,320.91
2020-08-26,Smartwatch,East,305.66
2020-08-27,Smartwatch,Central,329.63
2020-08-28,Smartphone,South,385.86
2020-08-29,Smartwatch,North,287.97
2020-08-30,Accessory,East,307.08
2020-08-31,Smartwatch,Central,370.42
2020-09-01,Accessory,Central,379.06
2020-09-02,Smartphone,West,329.68
2020-09-03,Laptop,Central,300.95
2020-09-04,Smartphone,South,383.99
2020-09-05,Smartwatch,East,371.14
2020-09-06,Accessory,West,347.95
2020-09-07,Smartwatch,East,310.38
2020-09-08,Smartwatch,East,329.19
2020-09-09,Laptop,South,326.15
2020-09-10,Smartwatch,Central,338.18
2020-09-11,Laptop,South,365.95
2020-09-12,Accessory,Central,351.45
2020-09-13,Accessory,West,302.32
2020-09-14,Laptop,South,363.48
2020-09-15,Smartphone,South,336.72
2020-09-16,Accessory,North,345.91
2020-09-17,Smartphone,South,365.25
2020-09-18,Accessory,North,300.66
2020-09-19,Accessory,Central,327.44
2020-09-20,Tablet,Central,314.94
2020-09-21,Smartwatch,Central,288.94
2020-09-22,Smartwatch,North,336.73
2020-09-23,Smartphone,Central,390.79
2020-09-24,Smartwatch,East,281.96
2020-09-25,Smartphone,South,327.12
2020-09-26,Accessory,North,343.93
2020-09-27,Tablet,Central,330.99
2020-09-28,Tablet,East,325.1
2020-09-29,Accessory,South,295.48
2020-09-30,Laptop,South,333.82
2020-10-01,Laptop,Central,309.14
2020-10-02,Smartwatch,East,273.38
2020-10-03,Smartphone,North,358.08
2020-10-04,Tablet,Central,352.28
2020-10-05,Smartwatch,South,329.73
2020-10-06,Accessory,South,334.3
2020-10-07,Tablet,South,355.58
2020-10-08,Smartphone,Central,334.49
2020-10-09,Smartphone,West,351.66
2020-10-10,Laptop,West,321.81
2020-10-11,Smartwatch,West,362.25
2020-10-12,Accessory,East,337.69
2020-10-13,Tablet,Central,334.76
2020-10-14,Smartphone,South,298.4
2020-10-15,Tablet,East,337.59
2020-10-16,Accessory,West,309.9
2020-10-17,Tablet,North,315.03
2020-10-18,Smartwatch,East,310.91
2020-10-19,Laptop,East,304.96
2020-10-20,Tablet,Central,385.07
2020-10-21,Laptop,East,365.58
2020-10-22,Accessory,Central,380.67
2020-10-23,Laptop,North,302.46
2020-10-24,Tablet,South,335.2
2020-10-25,Tablet,South,301.49
2020-10-26,Smartphone,West,316.85
2020-10-27,Tablet,West,311.72
2020-10-28,Laptop,North,366.1
2020-10-29,Smartphone,South,325.66
2020-10-30,Tablet,West,362.75
2020-10-31,Tablet,East,351.62
2020-11-01,Accessory,Central,394.61
2020-11-02,Smartphone,West,300.54
2020-11-03,Accessory,North,369.52
2020-11-04,Accessory,South,367.23
2020-11-05,Accessory,North,314.78
2020-11-06,Smartwatch,Central,364.85
2020-11-07,Accessory,Central,348.64
2020-11-08,Laptop,North,335.13
2020-11-09,Tablet,West,320.81
2020-11-10,Smartwatch,West,324.04
2020-11-11,Accessory,South,393.87
2020-11-12,Tablet,South,343.27
2020-11-13,Smartphone,East,363.44
2020-11-14,Smartphone,East,324.76
2020-11-15,Tablet,South,325.7
2020-11-16,Laptop,East,372.91
2020-11-17,Tablet,North,312.8
2020-11-18,Tablet,West,336.85
2020-11-19,Smartwatch,East,348.77
2020-11-20,Smartphone,East,351.42
2020-11-21,Smartphone,North,344.87
2020-11-22,Accessory,Central,359.97
2020-11-23,Tablet,South,368.13
2020-11-24,Tablet,North,369.92
2020-11-25,Laptop,Central,327.66
2020-11-26,Smartphone,North,345.96
2020-11-27,Laptop,West,383.7
2020-11-28,Smartwatch,North,376.98
2020-11-29,Accessory,North,321.08
2020-11-30,Laptop,West,364.98
2020-12-01,Smartphone,South,307.53
2020-12-02,Smartwatch,Central,358.97
2020-12-03,Tablet,East,406.05
2020-12-04,Smartwatch,South,335.73
2020-12-05,Laptop,North,339.4
2020-12-06,Smartphone,East,380.19
2020-12-07,Laptop,West,323.36
2020-12-08,Tablet,South,346.96
2020-12-09,Tablet,Central,378.54
2020-12-10,Smartphone,South,348.63
2020-12-11,Accessory,South,359.44
2020-12-12,Smartwatch,East,384.81
2020-12-13,Smartwatch,West,377.62
2020-12-14,Tablet,West,374.62
2020-12-15,Laptop,South,360.36
2020-12-16,Laptop,West,378.97
2020-12-17,Accessory,East,367.51
2020-12-18,Laptop,East,382.94
2020-12-19,Smartwatch,Central,359.96
2020-12-20,Laptop,West,368.72
2020-12-21,Accessory,Central,349.43
2020-12-22,Smartwatch,North,374.2
2020-12-23,Laptop,East,355.71
2020-12-24,Smartwatch,South,349.03
2020-12-25,Tablet,East,384.26
2020-12-26,Tablet,North,384.02
2020-12-27,Tablet,South,399.18
2020-12-28,Laptop,West,369.74
2020-12-29,Accessory,West,391.63
2020-12-30,Smartwatch,East,396.1
2020-12-31,Smartphone,South,394.36
2021-01-01,Tablet,South,362.87
2021-01-02,Tablet,Central,388.15
2021-01-03,Smartphone,North,394.43
2021-01-04,Smartphone,West,386.42
2021-01-05,Laptop,East,334.98
2021-01-06,Smartwatch,South,392.06
2021-01-07,Tablet,West,444.27
2021-01-08,Accessory,East,380.86
2021-01-09,Laptop,West,372.56
2021-01-10,Laptop,East,400.99
2021-01-11,Accessory,West,400.36
2021-01-12,Accessory,Central,423.27
2021-01-13,Accessory,North,362.89
2021-01-14,Smartphone,West,413.51
2021-01-15,Tablet,North,410.87
2021-01-16,Smartphone,West,393.44
2021-01-17,Tablet,South,406.33
2021-01-18,Smartphone,Central,424.47
2021-01-19,Smartwatch,Central,421.41
2021-01-20,Tablet,North,371.89
2021-01-21,Laptop,South,421.83
2021-01-22,Tablet,East,400.56
2021-01-23,Tablet,Central,404.84
2021-01-24,Tablet,South,405.69
2021-01-25,Smartwatch,South,400.94
2021-01-26,Smartphone,North,435.32
2021-01-27,Laptop,South,404.25
2021-01-28,Smartphone,South,379.17
2021-01-29,Smartphone,East,398.13
2021-01-30,Accessory,North,413.24
2021-01-31,Smartwatch,North,440.3
2021-02-01,Accessory,South,425.43
2021-02-02,Smartwatch,East,389.87
2021-02-03,Smartphone,West,474.03
2021-02-04,Smartphone,Central,419.29
2021-02-05,Smartwatch,North,445.31
2021-02-06,Smartphone,East,410.38
2021-02-07,Smartphone,East,428.24
2021-02-08,Laptop,South,436.62
2021-02-09,Accessory,Central,446.81
2021-02-10,Accessory,North,443.5
2021-02-11,Accessory,West,439.57
2021-02-12,Tablet,South,410.58
2021-02-13,Laptop,North,404.84
2021-02-14,Accessory,North,428.12
2021-02-15,Accessory,East,443.79
2021-02-16,Laptop,Central,415.55
2021-02-17,Smartphone,West,448.38
2021-02-18,Accessory,Central,458.69
2021-02-19,Smartphone,East,400.09
2021-02-20,Accessory,West,402.68
2021-02-21,Smartwatch,West,420.69
2021-02-22,Tablet,South,432.47
2021-02-23,Accessory,West,412.23
2021-02-24,Smartwatch,North,459.71
2021-02-25,Laptop,Central,437.06
2021-02-26,Smartwatch,Central,427.98
2021-02-27,Laptop,South,391.61
2021-02-28,Accessory,West,395.13
2021-03-01,Laptop,East,435.55
2021-03-02,Smartwatch,North,375.69
2021-03-03,Tablet,South,454.79
2021-03-04,Smartphone,West,425.98
2021-03-05,Smartphone,East,511.46
